Time,ETH / USD Denominated Closing Price
2019/4/13,164.1286593
2019/4/14,168.0130991
2019/4/15,160.5574731
2019/4/16,166.6623402
2019/4/17,166.3641397
2019/4/18,173.5459521
2019/4/19,173.6527835
2019/4/20,173.2153694
2019/4/21,169.9456011
2019/4/22,171.5654147
2019/4/23,170.9374096
2019/4/24,165.1421142
2019/4/25,152.0454944
2019/4/26,152.9609275
2019/4/27,155.7267335
2019/4/28,153.2518472
2019/4/29,152.5452088
2019/4/30,159.9385015
2019/5/1,158.2228597
2019/5/2,159.1916195
2019/5/3,164.6954521
2019/5/4,162.0372658
2019/5/5,161.4855964
2019/5/6,172.068616
2019/5/7,170.0501148
2019/5/8,169.5587642
2019/5/9,170.2503147
2019/5/10,172.221822
2019/5/11,199.6065146
2019/5/12,187.1841037
2019/5/13,195.8252031
2019/5/14,218.2148057
2019/5/15,249.061431
2019/5/16,263.3804702
2019/5/17,242.2637937
2019/5/18,234.8412797
2019/5/19,261.9740453
2019/5/20,252.4174196
2019/5/21,256.8181622
2019/5/22,244.5505143
2019/5/23,245.8403849
2019/5/24,248.839252
2019/5/25,251.888461
2019/5/26,268.2943396
2019/5/27,272.6163311
2019/5/28,271.2234985
2019/5/29,269.3278109
2019/5/30,254.2942018
2019/5/31,266.5739226
2019/6/1,265.1401444
2019/6/2,269.9670415
2019/6/3,251.0577586
2019/6/4,239.4570409
2019/6/5,246.3376002
2019/6/6,247.4887542
2019/6/7,250.2259096
2019/6/8,244.6264702
2019/6/9,231.039578
2019/6/10,246.7463252
2019/6/11,245.8009109
2019/6/12,259.6566401
2019/6/13,255.3363004
2019/6/14,264.7634231
2019/6/15,269.0571874
2019/6/16,269.8485187
2019/6/17,273.714095
2019/6/18,263.7022519
2019/6/19,268.9368381
2019/6/20,272.1375003
2019/6/21,294.8528928
2019/6/22,308.0097697
2019/6/23,306.5535074
2019/6/24,309.7987503
2019/6/25,316.17192
2019/6/26,334.0350535
2019/6/27,293.2150362
2019/6/28,309.4461829
2019/6/29,318.5297881
2019/6/30,291.6606963
2019/7/1,293.8623928
2019/7/2,290.5718343
2019/7/3,302.0572104
2019/7/4,283.4892028
2019/7/5,287.858583
2019/7/6,287.27413
2019/7/7,306.1985906
2019/7/8,313.3262905
2019/7/9,308.3430541
2019/7/10,288.7311578
2019/7/11,267.5366046
2019/7/12,275.8726002
2019/7/13,268.6886293
2019/7/14,230.3359763
2019/7/15,230.578358
2019/7/16,199.001611
2019/7/17,210.9313147
2019/7/18,227.2417943
2019/7/19,221.0313933
2019/7/20,230.6720537
2019/7/21,225.6720671
2019/7/22,217.0136254
2019/7/23,212.3614568
2019/7/24,216.8484425
2019/7/25,219.6386683
2019/7/26,219.3653559
2019/7/27,206.645765
2019/7/28,210.9275406
2019/7/29,210.840749
2019/7/30,210.0295608
2019/7/31,218.0882405
2019/8/1,217.3531949
2019/8/2,217.667192
2019/8/3,221.8353165
2019/8/4,222.7885219
2019/8/5,232.2999088
2019/8/6,225.7292683
2019/8/7,226.0429168
2019/8/8,220.5500413
2019/8/9,209.8178279
2019/8/10,206.3243793
2019/8/11,215.7897347
2019/8/12,210.9724977
2019/8/13,208.5976283
2019/8/14,186.3818141
2019/8/15,188.0166365
2019/8/16,185.5779369
2019/8/17,185.5476665
2019/8/18,194.7061621
2019/8/19,202.7670351
2019/8/20,196.717822
2019/8/21,186.4972846
2019/8/22,191.5960932
2019/8/23,194.6243048
2019/8/24,191.1143513
2019/8/25,186.3244889
2019/8/26,188.5698054
2019/8/27,186.8832931
2019/8/28,173.1757975
2019/8/29,168.7358823
2019/8/30,168.372436
2019/8/31,172.1776099
2019/9/1,171.2114805
2019/9/2,178.5801946
2019/9/3,179.2336739
2019/9/4,174.7297753
2019/9/5,174.5415397
2019/9/6,169.2307034
2019/9/7,178.2874944
2019/9/8,181.6046403
2019/9/9,181.3882417
2019/9/10,179.5958057
2019/9/11,178.0588556
2019/9/12,180.8465082
2019/9/13,181.5132595
2019/9/14,188.5959505
2019/9/15,189.4436084
2019/9/16,197.4305357
2019/9/17,209.2875827
2019/9/18,210.7212236
2019/9/19,221.5622011
2019/9/20,217.1955701
2019/9/21,215.5000298
2019/9/22,211.0518019
2019/9/23,201.226725
2019/9/24,168.4383282
2019/9/25,169.8466248
2019/9/26,166.3346179
2019/9/27,174.0836541
2019/9/28,173.7988804
2019/9/29,169.8533349
2019/9/30,179.5087279
2019/10/1,176.6351596
2019/10/2,180.7314246
2019/10/3,175.4671133
2019/10/4,176.2040693
2019/10/5,176.1848133
2019/10/6,169.8549542
2019/10/7,181.0015704
2019/10/8,180.6686698
2019/10/9,194.2291315
2019/10/10,191.5740997
2019/10/11,180.9021725
2019/10/12,180.319805
2019/10/13,181.4745976
2019/10/14,186.5206151
2019/10/15,180.2829499
2019/10/16,174.9956763
2019/10/17,177.0702299
2019/10/18,173.1305787
2019/10/19,171.6131327
2019/10/20,175.1878466
2019/10/21,174.1983669
2019/10/22,171.2616821
2019/10/23,161.3235584
2019/10/24,161.0244646
2019/10/25,181.1619445
2019/10/26,179.7206023
2019/10/27,184.5724846
2019/10/28,182.8142206
2019/10/29,190.8304954
2019/10/30,183.2770038
2019/10/31,182.4305672
2019/11/1,183.3622677
2019/11/2,182.9987688
2019/11/3,181.9070137
2019/11/4,186.0344328
2019/11/5,189.2172514
2019/11/6,191.5566607
2019/11/7,186.7706224
2019/11/8,184.0382231
2019/11/9,184.9625798
2019/11/10,189.0451047
2019/11/11,184.4188453
2019/11/12,186.5779264
2019/11/13,188.0333561
2019/11/14,184.7664638
2019/11/15,179.9897891
2019/11/16,182.2871172
2019/11/17,183.829806
2019/11/18,178.062372
2019/11/19,175.4351999
2019/11/20,174.4097203
2019/11/21,160.7282969
2019/11/22,149.7761625
2019/11/23,152.3270563
2019/11/24,141.5766195
2019/11/25,146.5622418
2019/11/26,147.9428786
2019/11/27,153.2483223
2019/11/28,151.0103925
2019/11/29,154.256289
2019/11/30,152.0162101
2019/12/1,151.3802234
2019/12/2,149.0527157
2019/12/3,147.4653691
2019/12/4,145.6972447
2019/12/5,148.0223999
2019/12/6,148.7001867
2019/12/7,147.5151993
2019/12/8,150.8384208
2019/12/9,147.3754951
2019/12/10,145.6963601
2019/12/11,143.1304047
2019/12/12,144.7342037
2019/12/13,144.5997151
2019/12/14,141.8424428
2019/12/15,142.3045441
2019/12/16,132.3799811
2019/12/17,121.5059164
2019/12/18,132.883688
2019/12/19,127.8449477
2019/12/20,128.2175628
2019/12/21,127.0971411
2019/12/22,132.0604687
2019/12/23,127.8143106
2019/12/24,127.6564459
2019/12/25,124.8810231
2019/12/26,125.3084299
2019/12/27,126.1816295
2019/12/28,128.0376017
2019/12/29,134.6392437
2019/12/30,131.2874667
2019/12/31,128.5110798
2020/1/1,129.9638753
2020/1/2,126.730877
2020/1/3,133.8007671
2020/1/4,134.0503492
2020/1/5,134.9821771
2020/1/6,143.9888241
2020/1/7,143.2489557
2020/1/8,140.872484
2020/1/9,137.4736641
2020/1/10,143.7894009
2020/1/11,142.8460743
2020/1/12,145.447126
2020/1/13,143.9102222
2020/1/14,166.0479769
2020/1/15,165.8537794
2020/1/16,164.0529333
2020/1/17,171.0344023
2020/1/18,175.0749784
2020/1/19,166.7918224
2020/1/20,166.927411
2020/1/21,169.1716687
2020/1/22,167.5452263
2020/1/23,162.1565256
2020/1/24,162.2475907
2020/1/25,160.5214552
2020/1/26,167.159113
2020/1/27,169.9343137
2020/1/28,175.2761885
2020/1/29,174.6767767
2020/1/30,184.256749
2020/1/31,180.1636704
2020/2/1,183.5625077
2020/2/2,188.3981085
2020/2/3,189.3416441
2020/2/4,188.276666
2020/2/5,205.1250879
2020/2/6,212.8496427
2020/2/7,222.8630797
2020/2/8,223.9733796
2020/2/9,228.4670531
2020/2/10,224.1398316
2020/2/11,237.6495393
2020/2/12,266.6494553
2020/2/13,267.9400019
2020/2/14,284.8306491
2020/2/15,265.0338465
2020/2/16,261.1286905
2020/2/17,266.6082334
2020/2/18,283.5649883
2020/2/19,261.077341
2020/2/20,258.631871
2020/2/21,265.9094041
2020/2/22,261.7633758
2020/2/23,274.9796476
2020/2/24,264.3671675
2020/2/25,248.5371322
2020/2/26,225.7065572
2020/2/27,226.398922
2020/2/28,228.6739185
2020/2/29,220.1022942
2020/3/1,218.6236686
2020/3/2,231.1949316
2020/3/3,224.28357
2020/3/4,224.1560268
2020/3/5,227.8136058
2020/3/6,244.330236
2020/3/7,238.0598526
2020/3/8,202.765955
2020/3/9,200.1511011
2020/3/10,200.8510905
2020/3/11,194.2360094
2020/3/12,110.3282016
2020/3/13,134.7599857
2020/3/14,122.0781513
2020/3/15,123.7547341
2020/3/16,110.3490587
2020/3/17,117.7834638
2020/3/18,117.6833437
2020/3/19,137.357503
2020/3/20,131.5323233
2020/3/21,132.5116334
2020/3/22,122.4420555
2020/3/23,135.5897706
2020/3/24,139.4147922
2020/3/25,136.095512
2020/3/26,138.6082155
2020/3/27,133.6816147
2020/3/28,131.0277665
2020/3/29,125.1787455
2020/3/30,132.9023205
2020/3/31,133.5081334
2020/4/1,135.8548065
2020/4/2,141.1517466
2020/4/3,141.7272113
2020/4/4,144.3362827
2020/4/5,142.972633
2020/4/6,169.6097243
2020/4/7,164.2172595
2020/4/8,173.2947843
2020/4/9,170.2836049
2020/4/10,157.5505982
2020/4/11,158.4316493
2020/4/12,160.6493033
2020/4/13,157.1986286
2020/4/14,159.0061584
2020/4/15,152.9511407
2020/4/16,172.9704403
2020/4/17,172.2322206
2020/4/18,188.1094149
2020/4/19,181.2308144
2020/4/20,171.0137633
2020/4/21,171.4892329
2020/4/22,182.5818042
2020/4/23,185.6463264
2020/4/24,187.6218413
2020/4/25,193.7852019
2020/4/26,197.0624403
2020/4/27,196.5657087
2020/4/28,197.4664126
2020/4/29,215.3839521
2020/4/30,206.8848653
2020/5/1,212.7136178
2020/5/2,214.1338706
2020/5/3,210.0905753
2020/5/4,206.9619266
2020/5/5,204.885417
2020/5/6,202.7360756
2020/5/7,212.9909728
2020/5/8,212.4131289
2020/5/9,210.7748711
2020/5/10,187.5424868
2020/5/11,185.7153723
2020/5/12,189.8184594
2020/5/13,199.9380226
2020/5/14,203.532877
2020/5/15,195.1219803
2020/5/16,200.8197662
2020/5/17,207.0725769
2020/5/18,214.7481625
2020/5/19,213.8204667
2020/5/20,209.8047931
2020/5/21,198.917557
2020/5/22,207.0636777
2020/5/23,206.9061973
2020/5/24,202.3763064
2020/5/25,204.292245
2020/5/26,200.8604892
2020/5/27,207.4980038
2020/5/28,219.378571
2020/5/29,220.7848263
2020/5/30,243.5724013
2020/5/31,231.4440475
2020/6/1,249.074953
2020/6/2,237.1796326
2020/6/3,243.9341395
2020/6/4,243.647766
2020/6/5,240.312976
2020/6/6,242.0197003
2020/6/7,244.3846435
2020/6/8,245.9683036
2020/6/9,244.326141
2020/6/10,247.7048795
2020/6/11,230.9044009
2020/6/12,237.1624427
2020/6/13,238.0904079
2020/6/14,232.1372771
2020/6/15,231.1978397
2020/6/16,235.1366212
2020/6/17,233.687851
2020/6/18,231.3310989
2020/6/19,228.778224
2020/6/20,228.9198308
2020/6/21,227.5790336
2020/6/22,243.2207582
2020/6/23,242.921219
2020/6/24,234.8237534
2020/6/25,232.4214207
2020/6/26,229.6941674
2020/6/27,220.699442
2020/6/28,224.4434607
2020/6/29,228.0203414
2020/6/30,225.7227548
2020/7/1,231.1459185
2020/7/2,226.7015054
2020/7/3,225.0988548
2020/7/4,228.8662721
2020/7/5,227.6672683
2020/7/6,241.1790812
2020/7/7,239.0134296
2020/7/8,246.8441157
2020/7/9,241.6518186
2020/7/10,241.0337001
2020/7/11,239.3070406
2020/7/12,241.3095912
2020/7/13,239.3263738
2020/7/14,240.6388179
2020/7/15,238.3814396
2020/7/16,233.5496741
2020/7/17,232.8454272
2020/7/18,235.909915
2020/7/19,239.3581458
2020/7/20,236.3612563
2020/7/21,245.2505954
2020/7/22,264.1991695
2020/7/23,275.2238125
2020/7/24,279.9075344
2020/7/25,305.4021525
2020/7/26,311.0399735
2020/7/27,323.2338869
2020/7/28,318.0155372
2020/7/29,318.0259459
2020/7/30,335.9640829
2020/7/31,346.1799923
2020/8/1,387.1858854
2020/8/2,372.1806717
2020/8/3,385.4878124
2020/8/4,390.6628647
2020/8/5,400.6011961
2020/8/6,393.9959325
2020/8/7,380.3300539
2020/8/8,392.3601765
2020/8/9,389.1831574
2020/8/10,395.4078524
2020/8/11,379.111339
2020/8/12,387.2081748
2020/8/13,424.7994601
2020/8/14,438.0768656
2020/8/15,432.6091984
2020/8/16,432.9391728
2020/8/17,432.8414642
2020/8/18,423.3463321
2020/8/19,406.8794278
2020/8/20,416.2597876
2020/8/21,387.240605
2020/8/22,395.9125213
2020/8/23,391.9476074
2020/8/24,408.7921995
2020/8/25,383.6049697
2020/8/26,386.3438174
2020/8/27,382.3491505
2020/8/28,395.0397298
2020/8/29,400.3681656
2020/8/30,428.1964379
2020/8/31,436.0907694
2020/9/1,480.7491759
2020/9/2,441.2141341
2020/9/3,383.542585
2020/9/4,386.669076
2020/9/5,331.4200885
2020/9/6,353.2271296
2020/9/7,352.806469
2020/9/8,336.7165581
2020/9/9,352.0539486
2020/9/10,367.3808676
2020/9/11,373.9666158
2020/9/12,386.2160551
2020/9/13,365.6416078
2020/9/14,375.8010037
2020/9/15,363.9365957
2020/9/16,365.3220762
2020/9/17,389.446111
2020/9/18,382.2616763
2020/9/19,385.2465697
2020/9/20,371.2070257
2020/9/21,342.4563905
2020/9/22,343.5036625
2020/9/23,320.5885909
2020/9/24,349.144016
2020/9/25,351.7139624
2020/9/26,354.6010458
2020/9/27,356.1219928
2020/9/28,355.459934
2020/9/29,359.7014398
2020/9/30,359.9767525
2020/10/1,352.360856
2020/10/2,345.8012795
2020/10/3,346.6529689
2020/10/4,352.3394002
2020/10/5,353.1917802
2020/10/6,340.1035199
2020/10/7,341.159964
2020/10/8,350.5274964
2020/10/9,366.247891
2020/10/10,371.2828051
2020/10/11,374.1454062
2020/10/12,387.6709687
2020/10/13,381.5442746
2020/10/14,378.828993
2020/10/15,377.5029103
2020/10/16,366.2999499
2020/10/17,368.3182694
2020/10/18,377.9216524
2020/10/19,379.4630285
2020/10/20,368.8438627
2020/10/21,392.4731642
2020/10/22,414.4364058
2020/10/23,409.3399986
2020/10/24,412.2688571
2020/10/25,406.7428006
2020/10/26,394.0107566
2020/10/27,404.0454468
2020/10/28,388.9033636
2020/10/29,386.7884211
2020/10/30,383.59637
2020/10/31,386.5852361
2020/11/1,395.5777826
2020/11/2,383.8483171
2020/11/3,388.5481997
2020/11/4,401.7956139
2020/11/5,416.9973546
2020/11/6,456.4478809
2020/11/7,436.7721129
2020/11/8,455.3757299
2020/11/9,444.5479997
2020/11/10,451.5016406
2020/11/11,464.2159425
2020/11/12,462.8664998
2020/11/13,476.571341
2020/11/14,462.5514588
2020/11/15,449.3456436
2020/11/16,462.2547316
2020/11/17,482.695005
2020/11/18,479.4918067
2020/11/19,471.1500234
2020/11/20,509.5629772
2020/11/21,547.3534804
2020/11/22,565.1310609
2020/11/23,607.2141186
2020/11/24,604.5735307
2020/11/25,568.2473563
2020/11/26,518.3973562
2020/11/27,517.0418172
2020/11/28,540.8292101
2020/11/29,574.8735552
2020/11/30,613.4694924
2020/12/1,588.2515552
2020/12/2,598.9264098
2020/12/3,617.55427
2020/12/4,572.1771763
2020/12/5,594.9156955
2020/12/6,602.2467767
2020/12/7,591.8200953
2020/12/8,554.3185453
2020/12/9,574.2140724
2020/12/10,560.4503169
2020/12/11,545.4836575
2020/12/12,568.5454233
2020/12/13,590.5227306
2020/12/14,586.4701813
2020/12/15,589.0008168
2020/12/16,636.2050111
2020/12/17,642.7881502
2020/12/18,652.0101306
2020/12/19,659.714045
2020/12/20,638.5619234
2020/12/21,612.5464974
2020/12/22,634.1758562
2020/12/23,588.508848
2020/12/24,611.8935716
2020/12/25,625.8402925
2020/12/26,635.8068541
2020/12/27,688.4806854
2020/12/28,730.5182969
2020/12/29,731.9362957
2020/12/30,751.2080637
2020/12/31,739.0258499
2021/1/1,730.9143206
2021/1/2,775.2966224
2021/1/3,990.365325
2021/1/4,1030.318449
2021/1/5,1101.559814
2021/1/6,1199.3524
2021/1/7,1220.214213
2021/1/8,1219.880721
2021/1/9,1286.970223
2021/1/10,1265.436268
2021/1/11,1082.905686
2021/1/12,1038.839418
2021/1/13,1127.926763
2021/1/14,1212.619222
2021/1/15,1167.646851
2021/1/16,1231.509948
2021/1/17,1242.049241
2021/1/18,1252.156445
2021/1/19,1386.085404
2021/1/20,1367.82304
2021/1/21,1132.694432
2021/1/22,1235.372048
2021/1/23,1232.761748
2021/1/24,1387.230296
2021/1/25,1325.607594
2021/1/26,1361.849003
2021/1/27,1245.938151
2021/1/28,1341.774703
2021/1/29,1383.408895
2021/1/30,1379.868542
2021/1/31,1317.346364
2021/2/1,1369.954994
2021/2/2,1524.168252
2021/2/3,1659.520054
2021/2/4,1608.397524
2021/2/5,1720.478466
2021/2/6,1683.707794
2021/2/7,1616.042662
2021/2/8,1743.544791
2021/2/9,1770.832821
2021/2/10,1748.211806
2021/2/11,1785.583089
2021/2/12,1846.454201
2021/2/13,1819.412803
2021/2/14,1811.566679
2021/2/15,1787.530622
2021/2/16,1780.619896
2021/2/17,1845.239942
2021/2/18,1932.411527
2021/2/19,1961.02429
2021/2/20,1912.802535
2021/2/21,1933.883847
2021/2/22,1771.208598
2021/2/23,1563.045624
2021/2/24,1616.563837
2021/2/25,1491.463857
2021/2/26,1442.303123
2021/2/27,1454.032169
2021/2/28,1425.385867
2021/3/1,1563.23598
2021/3/2,1489.878894
2021/3/3,1584.067005
2021/3/4,1538.022776
2021/3/5,1530.840292
2021/3/6,1659.838346
2021/3/7,1719.160637
2021/3/8,1826.125047
2021/3/9,1862.028637
2021/3/10,1803.424491
2021/3/11,1827.713461
2021/3/12,1768.503645
2021/3/13,1927.207566
2021/3/14,1874.149062
2021/3/15,1796.90511
2021/3/16,1796.951728
2021/3/17,1818.8674
2021/3/18,1781.645207
2021/3/19,1810.373835
2021/3/20,1812.744969
2021/3/21,1784.725639
2021/3/22,1689.113768
2021/3/23,1671.752135
2021/3/24,1586.882413
2021/3/25,1588.932124
2021/3/26,1695.669078
2021/3/27,1718.119092
2021/3/28,1685.162509
2021/3/29,1811.143223
2021/3/30,1840.873997
2021/3/31,1916.880019
2021/4/1,1971.240783
2021/4/2,2134.06884
2021/4/3,2025.148878
2021/4/4,2077.395582
2021/4/5,2099.527289
2021/4/6,2116.901262
2021/4/7,1985.397891
2021/4/8,2078.550036
2021/4/9,2066.053604
2021/4/10,2130.18779
2021/4/11,2144.372116
2021/4/12,2142.8289
2021/4/13,2297.891691
2021/4/14,2430.298929
2021/4/15,2519.582255
2021/4/16,2428.352847
2021/4/17,2342.160614
2021/4/18,2243.482545
2021/4/19,2168.625082
2021/4/20,2328.505109
2021/4/21,2363.995234
2021/4/22,2419.705227
2021/4/23,2357.125066
2021/4/24,2236.586527
2021/4/25,2300.556549
2021/4/26,2526.058879
2021/4/27,2646.349339
2021/4/28,2740.230643
2021/4/29,2760.50726
2021/4/30,2770.290058
2021/5/1,2949.318641
2021/5/2,2952.476797
2021/5/3,3430.648274
2021/5/4,3274.891528
2021/5/5,3525.9241
2021/5/6,3500.543104
2021/5/7,3482.632393
2021/5/8,3886.766996
2021/5/9,3916.081413
2021/5/10,3954.283158
2021/5/11,4155.771998
2021/5/12,3975.502271
2021/5/13,3687.15909
2021/5/14,4086.709764
2021/5/15,3672.601744
2021/5/16,3565.843001
2021/5/17,3280.030278
2021/5/18,3368.239629
2021/5/19,2535.736236
2021/5/20,2777.925183
2021/5/21,2413.984384
2021/5/22,2320.842202
2021/5/23,2105.59848
2021/5/24,2626.168464
2021/5/25,2696.58638
2021/5/26,2868.719532
2021/5/27,2743.10335
2021/5/28,2415.303002
2021/5/29,2288.858132
2021/5/30,2391.712091
2021/5/31,2699.214458
2021/6/1,2626.201548
2021/6/2,2713.159868
2021/6/3,2858.600998
2021/6/4,2689.277425
2021/6/5,2604.970538
2021/6/6,2706.098541
2021/6/7,2600.159112
2021/6/8,2519.057635
2021/6/9,2605.631105
2021/6/10,2481.380757
2021/6/11,2345.03142
2021/6/12,2380.840334
2021/6/13,2504.646392
2021/6/14,2577.044739
2021/6/15,2552.741036
2021/6/16,2360.999387
2021/6/17,2368.388596
2021/6/18,2224.57532
2021/6/19,2174.754703
2021/6/20,2242.663456
2021/6/21,1900.393078
2021/6/22,1867.6238
2021/6/23,1962.110044
2021/6/24,1986.665408
2021/6/25,1817.846982
2021/6/26,1801.976275
2021/6/27,1964.521919
2021/6/28,2079.278336
2021/6/29,2169.990233
2021/6/30,2272.269058
2021/7/1,2114.556084
2021/7/2,2149.999725
2021/7/3,2215.903232
2021/7/4,2325.917498
2021/7/5,2218.632084
2021/7/6,2318.106618
2021/7/7,2317.079545
2021/7/8,2118.924331
2021/7/9,2153.773738
2021/7/10,2117.063967
2021/7/11,2140.192887
2021/7/12,2033.031335
2021/7/13,1939.640273
2021/7/14,1992.442025
2021/7/15,1912.874301
2021/7/16,1878.107587
2021/7/17,1896.966123
2021/7/18,1892.688087
2021/7/19,1822.209036
2021/7/20,1785.333954
2021/7/21,1985.492036
2021/7/22,2020.922303
2021/7/23,2112.716264
2021/7/24,2179.337932
2021/7/25,2187.444937
2021/7/26,2241.159227
2021/7/27,2286.2289
2021/7/28,2297.031344
2021/7/29,2384.454206
2021/7/30,2451.304311
2021/7/31,2544.375376
2021/8/1,2563.737531
2021/8/2,2619.040999
2021/8/3,2512.915292
2021/8/4,2727.934254
2021/8/5,2825.535309
2021/8/6,2888.034255
2021/8/7,3143.380301
2021/8/8,3027.348082
2021/8/9,3158.269216
2021/8/10,3141.723826
2021/8/11,3168.562989
2021/8/12,3038.061527
2021/8/13,3316.478942
2021/8/14,3268.963696
2021/8/15,3310.727393
2021/8/16,3157.773836
2021/8/17,3020.571401
2021/8/18,3041.32006
2021/8/19,3173.971823
2021/8/20,3278.218724
2021/8/21,3234.707278
2021/8/22,3245.893479
2021/8/23,3322.637851
2021/8/24,3183.609092
2021/8/25,3228.703261
2021/8/26,3120.596535
2021/8/27,3270.013099
2021/8/28,3242.67175
2021/8/29,3230.914601
2021/8/30,3238.360364
2021/8/31,3431.947753
2021/9/1,3793.829682
2021/9/2,3791.895936
2021/9/3,3918.582638
2021/9/4,3886.230014
2021/9/5,3954.617923
2021/9/6,3928.834011
2021/9/7,3432.849631
2021/9/8,3507.776449
2021/9/9,3432.863423
2021/9/10,3204.176466
2021/9/11,3259.209642
2021/9/12,3417.719373
2021/9/13,3289.549854
2021/9/14,3419.675084
2021/9/15,3591.05804
2021/9/16,3567.720925
2021/9/17,3396.521017
2021/9/18,3425.024345
2021/9/19,3319.990401
2021/9/20,2965.368165
2021/9/21,2745.848173
2021/9/22,3063.721332
2021/9/23,3147.495074
2021/9/24,2932.559323
2021/9/25,2932.49828
2021/9/26,3048.595617
2021/9/27,2952.496305
2021/9/28,2815.594708
2021/9/29,2843.271769
2021/9/30,3001.527513
2021/10/1,3299.44177
2021/10/2,3393.857028
2021/10/3,3420.439016
2021/10/4,3391.623321
2021/10/5,3520.414454
2021/10/6,3588.434081
2021/10/7,3589.307074
2021/10/8,3561.094105
2021/10/9,3579.872037
2021/10/10,3432.001715
2021/10/11,3519.56701
2021/10/12,3491.26025
2021/10/13,3597.562898
2021/10/14,3786.542237
2021/10/15,3861.712462
2021/10/16,3836.76805
2021/10/17,3836.397704
2021/10/18,3746.066066
2021/10/19,3875.044139
2021/10/20,4153.386612
2021/10/21,4065.167432
2021/10/22,3975.543157
2021/10/23,4159.579539
2021/10/24,4076.593574
2021/10/25,4214.410589
2021/10/26,4130.632518
2021/10/27,3947.621928
2021/10/28,4278.770269
2021/10/29,4413.186821
2021/10/30,4311.34383
2021/10/31,4293.965507
2021/11/1,4325.78806
2021/11/2,4586.379504
2021/11/3,4598.852129
2021/11/4,4535.601844
2021/11/5,4476.897314
2021/11/6,4511.642562
2021/11/7,4609.291091
2021/11/8,4811.156463
2021/11/9,4735.696747
2021/11/10,4619.955129
2021/11/11,4727.746316
2021/11/12,4662.7612
2021/11/13,4644.942487
2021/11/14,4609.516567
2021/11/15,4569.40777
2021/11/16,4234.131465
2021/11/17,4265.599006
2021/11/18,3985.674373
2021/11/19,4291.28635
2021/11/20,4413.144251
2021/11/21,4310.080434
2021/11/22,4096.772401
2021/11/23,4348.156228
2021/11/24,4261.969114
2021/11/25,4526.042951
2021/11/26,4052.008568
2021/11/27,4086.923302
2021/11/28,4291.079171
2021/11/29,4448.409991
2021/11/30,4645.053627
2021/12/1,4584.534451
2021/12/2,4527.544757
2021/12/3,4232.933151
2021/12/4,4097.761261
2021/12/5,4190.580693
2021/12/6,4341.941021
2021/12/7,4303.762652
2021/12/8,4427.312634
2021/12/9,4157.28748
2021/12/10,3931.613105
2021/12/11,4079.584985
2021/12/12,4140.987691
2021/12/13,3788.082337
2021/12/14,3850.763308
2021/12/15,4015.642312
2021/12/16,3973.451095
2021/12/17,3885.430082
2021/12/18,3965.871241
2021/12/19,3937.565862
2021/12/20,3939.674276
2021/12/21,4028.997879
2021/12/22,3984.712788
2021/12/23,4101.849561
2021/12/24,4045.164504
2021/12/25,4099.921222
2021/12/26,4070.352063
2021/12/27,4044.388477
2021/12/28,3806.110236
2021/12/29,3638.663379
2021/12/30,3708.037335
2021/12/31,3686.951792
2022/1/1,3761.05964
2022/1/2,3832.36561
2022/1/3,3765.44035
2022/1/4,3796.640461
2022/1/5,3545.758258
2022/1/6,3413.237503
2022/1/7,3190.126812
2022/1/8,3092.880017
2022/1/9,3154.840156
2022/1/10,3079.865776
2022/1/11,3241.954265
2022/1/12,3372.84781
2022/1/13,3253.071535
2022/1/14,3308.715726
2022/1/15,3334.446716
2022/1/16,3356.3325
2022/1/17,3211.120315
2022/1/18,3165.796731
2022/1/19,3105.419498
2022/1/20,3011.875639
2022/1/21,2565.055648
2022/1/22,2400.82875
2022/1/23,2533.494037
2022/1/24,2439.123031
2022/1/25,2458.382
2022/1/26,2467.107772
2022/1/27,2412.62447
2022/1/28,2545.549897
2022/1/29,2593.197288
2022/1/30,2610.555299
2022/1/31,2686.267829
2022/2/1,2795.578153
2022/2/2,2686.64838
2022/2/3,2670.653379
2022/2/4,2969.932183
2022/2/5,3017.609916
2022/2/6,3049.372191
2022/2/7,3145.373676
2022/2/8,3126.634352
2022/2/9,3241.723961
2022/2/10,3080.565482
2022/2/11,2924.080468
2022/2/12,2910.836175
2022/2/13,2880.696526
2022/2/14,2936.29826
2022/2/15,3175.258215
2022/2/16,3140.526479
2022/2/17,2887.983293
2022/2/18,2784.718295
2022/2/19,2757.595245
2022/2/20,2636.388942
2022/2/21,2578.87217
2022/2/22,2636.229239
2022/2/23,2591.792151
2022/2/24,2594.051763
2022/2/25,2788.59008
2022/2/26,2777.684192
2022/2/27,2614.482119
2022/2/28,2914.465065
2022/3/1,2969.53468
2022/3/2,2954.656857
2022/3/3,2836.953932
2022/3/4,2617.822504
2022/3/5,2662.886033
2022/3/6,2557.904164
2022/3/7,2501.000671
2022/3/8,2577.764863
2022/3/9,2726.971276
2022/3/10,2611.411408
2022/3/11,2562.606975
2022/3/12,2578.182133
2022/3/13,2516.491952
2022/3/14,2589.377617
2022/3/15,2621.237019
2022/3/16,2768.915527
2022/3/17,2816.071124
2022/3/18,2945.90649
2022/3/19,2948.82828
2022/3/20,2861.815274
2022/3/21,2898.312575
2022/3/22,2976.634825
2022/3/23,3021.127167
2022/3/24,3110.073582
2022/3/25,3104.455543
2022/3/26,3145.640742
2022/3/27,3288.739511
2022/3/28,3346.480372
